dataset,lags,horizon,covariate_mode,instance_normalize,remove_constant,stride,seed,setting,range,model,metric,value,reference_model,reference_value,improvement_pct
time/coastal_t_s_h_part14,168,24,none,True,True,512,1,168:24,short,repeat,nmse,1.5366690089305242,repeat,1.5366690089305242,0.0
time/coastal_t_s_h_part14,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,2412.1933231542093,repeat,2412.380377898062,0.007753948986083897
time/coastal_t_s_h_part14,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,2412.380377898062,repeat,2412.380377898062,0.0
time/coastal_t_s_h_part14,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,2412.1933231542093,repeat,2412.380377898062,0.007753948986083897
time/coastal_t_s_h_part14,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,2412.380377898062,repeat,2412.380377898062,0.0
time/coastal_t_s_h_part14,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,2412.1934139139917,repeat,2412.380377898062,0.007750186736019361
time/coastal_t_s_h_part14,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,2412.380377898062,repeat,2412.380377898062,0.0
time/coastal_t_s_h_part14,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,2412.1934139139917,repeat,2412.380377898062,0.007750186736019361
time/coastal_t_s_h_part14,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,2412.380377898062,repeat,2412.380377898062,0.0
time/coastal_t_s_h_part14,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.7652851188926164,repeat,2.503313206439122,29.482051452775483
time/coastal_t_s_h_part14,504,168,none,False,False,512,1,504:168,long,repeat,nmse,2.503313206439122,repeat,2.503313206439122,0.0
time/coastal_t_s_h_part14,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,1.7652851188926164,repeat,2.503313206439122,29.482051452775483
time/coastal_t_s_h_part14,504,168,none,False,True,512,1,504:168,long,repeat,nmse,2.503313206439122,repeat,2.503313206439122,0.0
time/coastal_t_s_h_part14,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.7652879180516012,repeat,2.503313206439122,29.481939634606764
time/coastal_t_s_h_part14,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.503313206439122,repeat,2.503313206439122,0.0
time/coastal_t_s_h_part14,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,1.7652879180516012,repeat,2.503313206439122,29.481939634606764
time/coastal_t_s_h_part14,504,168,none,True,True,512,1,504:168,long,repeat,nmse,2.503313206439122,repeat,2.503313206439122,0.0
time/coastal_t_s_h_part15,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.840936153754592,repeat,1.2081370661656061,30.39397786018096
time/coastal_t_s_h_part15,168,24,none,False,False,512,1,168:24,short,repeat,nmse,1.2081370661656061,repeat,1.2081370661656061,0.0
time/coastal_t_s_h_part15,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.840936153754592,repeat,1.2081370661656061,30.39397786018096
time/coastal_t_s_h_part15,168,24,none,False,True,512,1,168:24,short,repeat,nmse,1.2081370661656061,repeat,1.2081370661656061,0.0
time/coastal_t_s_h_part15,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.8409370359033346,repeat,1.2081370661656061,30.39390484290773
time/coastal_t_s_h_part15,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.2081370661656061,repeat,1.2081370661656061,0.0
time/coastal_t_s_h_part15,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.8409370359033346,repeat,1.2081370661656061,30.39390484290773
time/coastal_t_s_h_part15,168,24,none,True,True,512,1,168:24,short,repeat,nmse,1.2081370661656061,repeat,1.2081370661656061,0.0
time/coastal_t_s_h_part15,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.8600529265348558,repeat,1.7006706159423899,49.42860078415149
time/coastal_t_s_h_part15,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,1.7006706159423899,repeat,1.7006706159423899,0.0
time/coastal_t_s_h_part15,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,0.8600529265348558,repeat,1.7006706159423899,49.42860078415149
time/coastal_t_s_h_part15,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,1.7006706159423899,repeat,1.7006706159423899,0.0
time/coastal_t_s_h_part15,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.8600540060412001,repeat,1.7006706159423899,49.42853730881804
time/coastal_t_s_h_part15,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.7006706159423899,repeat,1.7006706159423899,0.0
time/coastal_t_s_h_part15,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,0.8600540060412001,repeat,1.7006706159423899,49.42853730881804
time/coastal_t_s_h_part15,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,1.7006706159423899,repeat,1.7006706159423899,0.0
time/coastal_t_s_h_part15,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.8511723746304158,repeat,1.9320109700784087,55.94370902584099
time/coastal_t_s_h_part15,504,168,none,False,False,512,1,504:168,long,repeat,nmse,1.9320109700784087,repeat,1.9320109700784087,0.0
time/coastal_t_s_h_part15,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,0.8511723746304158,repeat,1.9320109700784087,55.94370902584099
time/coastal_t_s_h_part15,504,168,none,False,True,512,1,504:168,long,repeat,nmse,1.9320109700784087,repeat,1.9320109700784087,0.0
time/coastal_t_s_h_part15,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.8511755091172678,repeat,1.9320109700784087,55.94354678624191
time/coastal_t_s_h_part15,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.9320109700784087,repeat,1.9320109700784087,0.0
time/coastal_t_s_h_part15,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,0.8511755091172678,repeat,1.9320109700784087,55.94354678624191
time/coastal_t_s_h_part15,504,168,none,True,True,512,1,504:168,long,repeat,nmse,1.9320109700784087,repeat,1.9320109700784087,0.0
time/coastal_t_s_h_part16,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.8888010636501884,repeat,1.620225149742465,45.14336085997285
time/coastal_t_s_h_part16,168,24,none,False,False,512,1,168:24,short,repeat,nmse,1.620225149742465,repeat,1.620225149742465,0.0
time/coastal_t_s_h_part16,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.8888010636501884,repeat,1.620225149742465,45.14336085997285
time/coastal_t_s_h_part16,168,24,none,False,True,512,1,168:24,short,repeat,nmse,1.620225149742465,repeat,1.620225149742465,0.0
time/coastal_t_s_h_part16,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.8888008689934983,repeat,1.6202251497424738,45.14337287414848
time/coastal_t_s_h_part16,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.6202251497424738,repeat,1.6202251497424738,0.0
time/coastal_t_s_h_part16,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.8888008689934983,repeat,1.6202251497424738,45.14337287414848
time/coastal_t_s_h_part16,168,24,none,True,True,512,1,168:24,short,repeat,nmse,1.6202251497424738,repeat,1.6202251497424738,0.0
time/coastal_t_s_h_part16,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.4373856560811036,repeat,2.3159767153887443,37.93609208027665
time/coastal_t_s_h_part16,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,2.3159767153887443,repeat,2.3159767153887443,0.0
time/coastal_t_s_h_part16,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,1.4373856560811036,repeat,2.3159767153887443,37.93609208027665
time/coastal_t_s_h_part16,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,2.3159767153887443,repeat,2.3159767153887443,0.0
time/coastal_t_s_h_part16,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.437386917243666,repeat,2.315976714220026,37.93603759406757
time/coastal_t_s_h_part16,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,2.315976714220026,repeat,2.315976714220026,0.0
time/coastal_t_s_h_part16,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,1.437386917243666,repeat,2.315976714220026,37.93603759406757
time/coastal_t_s_h_part16,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,2.315976714220026,repeat,2.315976714220026,0.0
time/coastal_t_s_h_part16,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,284.0645902458482,repeat,285.2961312807274,0.43167113039728155
time/coastal_t_s_h_part16,504,168,none,False,False,512,1,504:168,long,repeat,nmse,285.2961312807274,repeat,285.2961312807274,0.0
time/coastal_t_s_h_part16,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,284.0645902458482,repeat,285.2961312807274,0.43167113039728155
time/coastal_t_s_h_part16,504,168,none,False,True,512,1,504:168,long,repeat,nmse,285.2961312807274,repeat,285.2961312807274,0.0
time/coastal_t_s_h_part16,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,284.0645856467516,repeat,285.2961312807274,0.43167274244038145
time/coastal_t_s_h_part16,504,168,none,True,False,512,1,504:168,long,repeat,nmse,285.2961312807274,repeat,285.2961312807274,0.0
time/coastal_t_s_h_part16,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,284.0645856467516,repeat,285.2961312807274,0.43167274244038145
time/coastal_t_s_h_part16,504,168,none,True,True,512,1,504:168,long,repeat,nmse,285.2961312807274,repeat,285.2961312807274,0.0
time/coastal_t_s_h_part17,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.46184304105400137,repeat,0.8259977995220459,44.08664994976482
time/coastal_t_s_h_part17,168,24,none,False,False,512,1,168:24,short,repeat,nmse,0.8259977995220459,repeat,0.8259977995220459,0.0
time/coastal_t_s_h_part17,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.46184304105400137,repeat,0.8259977995220459,44.08664994976482
time/coastal_t_s_h_part17,168,24,none,False,True,512,1,168:24,short,repeat,nmse,0.8259977995220459,repeat,0.8259977995220459,0.0
time/coastal_t_s_h_part17,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.46184360623980564,repeat,0.8259977995220459,44.08658152515102
time/coastal_t_s_h_part17,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.8259977995220459,repeat,0.8259977995220459,0.0
time/coastal_t_s_h_part17,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.46184360623980564,repeat,0.8259977995220459,44.08658152515102
time/coastal_t_s_h_part17,168,24,none,True,True,512,1,168:24,short,repeat,nmse,0.8259977995220459,repeat,0.8259977995220459,0.0
time/coastal_t_s_h_part17,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.86692749144453,repeat,1.2049438788583784,28.05245898540116
time/coastal_t_s_h_part17,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,1.2049438788583784,repeat,1.2049438788583784,0.0
time/coastal_t_s_h_part17,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,0.86692749144453,repeat,1.2049438788583784,28.05245898540116
time/coastal_t_s_h_part17,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,1.2049438788583784,repeat,1.2049438788583784,0.0
time/coastal_t_s_h_part17,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.866927363091346,repeat,1.2049438788583784,28.052469637613786
time/coastal_t_s_h_part17,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2049438788583784,repeat,1.2049438788583784,0.0
time/coastal_t_s_h_part17,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,0.866927363091346,repeat,1.2049438788583784,28.052469637613786
time/coastal_t_s_h_part17,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,1.2049438788583784,repeat,1.2049438788583784,0.0
time/coastal_t_s_h_part17,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,3.116032547255357,repeat,3.978634697198868,21.68085827409137
time/coastal_t_s_h_part17,504,168,none,False,False,512,1,504:168,long,repeat,nmse,3.978634697198868,repeat,3.978634697198868,0.0
time/coastal_t_s_h_part17,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,3.116032547255357,repeat,3.978634697198868,21.68085827409137
time/coastal_t_s_h_part17,504,168,none,False,True,512,1,504:168,long,repeat,nmse,3.978634697198868,repeat,3.978634697198868,0.0
time/coastal_t_s_h_part17,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,3.1160396178563436,repeat,3.978634697198868,21.680680559836993
time/coastal_t_s_h_part17,504,168,none,True,False,512,1,504:168,long,repeat,nmse,3.978634697198868,repeat,3.978634697198868,0.0
time/coastal_t_s_h_part17,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,3.1160396178563436,repeat,3.978634697198868,21.680680559836993
time/coastal_t_s_h_part17,504,168,none,True,True,512,1,504:168,long,repeat,nmse,3.978634697198868,repeat,3.978634697198868,0.0
time/coastal_t_s_h_part18,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.5332955637325844,repeat,0.8450487921945751,36.89174297881353
time/coastal_t_s_h_part18,168,24,none,False,False,512,1,168:24,short,repeat,nmse,0.8450487921945751,repeat,0.8450487921945751,0.0
time/coastal_t_s_h_part18,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.5332955637325844,repeat,0.8450487921945751,36.89174297881353
time/coastal_t_s_h_part18,168,24,none,False,True,512,1,168:24,short,repeat,nmse,0.8450487921945751,repeat,0.8450487921945751,0.0
time/coastal_t_s_h_part18,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5332964902433256,repeat,0.8450487921945751,36.89163333890282
time/coastal_t_s_h_part18,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.8450487921945751,repeat,0.8450487921945751,0.0
time/coastal_t_s_h_part18,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.5332964902433256,repeat,0.8450487921945751,36.89163333890282
time/coastal_t_s_h_part18,168,24,none,True,True,512,1,168:24,short,repeat,nmse,0.8450487921945751,repeat,0.8450487921945751,0.0
time/coastal_t_s_h_part18,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.542932884412862,repeat,0.7126015665985289,23.809754305698316
time/coastal_t_s_h_part18,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,0.7126015665985289,repeat,0.7126015665985289,0.0
time/coastal_t_s_h_part18,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,0.542932884412862,repeat,0.7126015665985289,23.809754305698316
time/coastal_t_s_h_part18,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,0.7126015665985289,repeat,0.7126015665985289,0.0
time/coastal_t_s_h_part18,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.542932960515221,repeat,0.7126015665985289,23.809743626187835
time/coastal_t_s_h_part18,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,0.7126015665985289,repeat,0.7126015665985289,0.0
time/coastal_t_s_h_part18,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,0.542932960515221,repeat,0.7126015665985289,23.809743626187835
time/coastal_t_s_h_part18,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,0.7126015665985289,repeat,0.7126015665985289,0.0
time/coastal_t_s_h_part18,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.8389468189506304,repeat,1.555439517611549,46.06368107203082
time/coastal_t_s_h_part18,504,168,none,False,False,512,1,504:168,long,repeat,nmse,1.555439517611549,repeat,1.555439517611549,0.0
time/coastal_t_s_h_part18,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,0.8389468189506304,repeat,1.555439517611549,46.06368107203082
time/coastal_t_s_h_part18,504,168,none,False,True,512,1,504:168,long,repeat,nmse,1.555439517611549,repeat,1.555439517611549,0.0
time/coastal_t_s_h_part18,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.8389479956101804,repeat,1.555439517611549,46.06360542398815
time/coastal_t_s_h_part18,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.555439517611549,repeat,1.555439517611549,0.0
time/coastal_t_s_h_part18,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,0.8389479956101804,repeat,1.555439517611549,46.06360542398815
time/coastal_t_s_h_part18,504,168,none,True,True,512,1,504:168,long,repeat,nmse,1.555439517611549,repeat,1.555439517611549,0.0
time/coastal_t_s_h_part19,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.6557296617577474,repeat,0.8639622561633586,24.102047620728293
time/coastal_t_s_h_part19,168,24,none,False,False,512,1,168:24,short,repeat,nmse,0.8639622561633586,repeat,0.8639622561633586,0.0
time/coastal_t_s_h_part19,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.6557296617577474,repeat,0.8639622561633586,24.102047620728293
time/coastal_t_s_h_part19,168,24,none,False,True,512,1,168:24,short,repeat,nmse,0.8639622561633586,repeat,0.8639622561633586,0.0
time/coastal_t_s_h_part19,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.6557289546976487,repeat,0.8639622561633586,24.10212945996301
time/coastal_t_s_h_part19,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.8639622561633586,repeat,0.8639622561633586,0.0
time/coastal_t_s_h_part19,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.6557289546976487,repeat,0.8639622561633586,24.10212945996301
time/coastal_t_s_h_part19,168,24,none,True,True,512,1,168:24,short,repeat,nmse,0.8639622561633586,repeat,0.8639622561633586,0.0
time/coastal_t_s_h_part19,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6798431191593408,repeat,1.2666313682993253,46.32667908168504
time/coastal_t_s_h_part19,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,1.2666313682993253,repeat,1.2666313682993253,0.0
time/coastal_t_s_h_part19,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,0.6798431191593408,repeat,1.2666313682993253,46.32667908168504
time/coastal_t_s_h_part19,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,1.2666313682993253,repeat,1.2666313682993253,0.0
time/coastal_t_s_h_part19,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.6798434053858121,repeat,1.2666313682993253,46.32665648422863
time/coastal_t_s_h_part19,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2666313682993253,repeat,1.2666313682993253,0.0
time/coastal_t_s_h_part19,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,0.6798434053858121,repeat,1.2666313682993253,46.32665648422863
time/coastal_t_s_h_part19,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,1.2666313682993253,repeat,1.2666313682993253,0.0
time/coastal_t_s_h_part19,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.8504552041490873,repeat,2.3739855299393335,64.17605779716693
time/coastal_t_s_h_part19,504,168,none,False,False,512,1,504:168,long,repeat,nmse,2.3739855299393335,repeat,2.3739855299393335,0.0
time/coastal_t_s_h_part19,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,0.8504552041490873,repeat,2.3739855299393335,64.17605779716693
time/coastal_t_s_h_part19,504,168,none,False,True,512,1,504:168,long,repeat,nmse,2.3739855299393335,repeat,2.3739855299393335,0.0
time/coastal_t_s_h_part19,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.8504571452736854,repeat,2.3739855299393335,64.17597603067873
time/coastal_t_s_h_part19,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.3739855299393335,repeat,2.3739855299393335,0.0
time/coastal_t_s_h_part19,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,0.8504571452736854,repeat,2.3739855299393335,64.17597603067873
time/coastal_t_s_h_part19,504,168,none,True,True,512,1,504:168,long,repeat,nmse,2.3739855299393335,repeat,2.3739855299393335,0.0
time/coastal_t_s_h_part20,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.6539910681207072,repeat,1.1701705661235433,44.11147510852186
time/coastal_t_s_h_part20,168,24,none,False,False,512,1,168:24,short,repeat,nmse,1.1701705661235433,repeat,1.1701705661235433,0.0
time/coastal_t_s_h_part20,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.6539910681207072,repeat,1.1701705661235433,44.11147510852186
time/coastal_t_s_h_part20,168,24,none,False,True,512,1,168:24,short,repeat,nmse,1.1701705661235433,repeat,1.1701705661235433,0.0
time/coastal_t_s_h_part20,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.6539879035994862,repeat,1.1701705661235433,44.11174554099663
time/coastal_t_s_h_part20,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.1701705661235433,repeat,1.1701705661235433,0.0
time/coastal_t_s_h_part20,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.6539879035994862,repeat,1.1701705661235433,44.11174554099663
time/coastal_t_s_h_part20,168,24,none,True,True,512,1,168:24,short,repeat,nmse,1.1701705661235433,repeat,1.1701705661235433,0.0
time/coastal_t_s_h_part20,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.457523330594554,repeat,2.6983970268206163,45.985586401572654
time/coastal_t_s_h_part20,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,2.6983970268206163,repeat,2.6983970268206163,0.0
time/coastal_t_s_h_part20,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,1.457523330594554,repeat,2.6983970268206163,45.985586401572654
time/coastal_t_s_h_part20,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,2.6983970268206163,repeat,2.6983970268206163,0.0
time/coastal_t_s_h_part20,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.4575202227993445,repeat,2.6983970268206163,45.98570157347578
time/coastal_t_s_h_part20,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,2.6983970268206163,repeat,2.6983970268206163,0.0
time/coastal_t_s_h_part20,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,1.4575202227993445,repeat,2.6983970268206163,45.98570157347578
time/coastal_t_s_h_part20,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,2.6983970268206163,repeat,2.6983970268206163,0.0
time/coastal_t_s_h_part20,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.7525860899918233,repeat,3.494597754695199,49.848703255271076
time/coastal_t_s_h_part20,504,168,none,False,False,512,1,504:168,long,repeat,nmse,3.494597754695199,repeat,3.494597754695199,0.0
time/coastal_t_s_h_part20,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,1.7525860899918233,repeat,3.494597754695199,49.848703255271076
time/coastal_t_s_h_part20,504,168,none,False,True,512,1,504:168,long,repeat,nmse,3.494597754695199,repeat,3.494597754695199,0.0
time/coastal_t_s_h_part20,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.7525820053944534,repeat,3.494597754695199,49.84882013846212
time/coastal_t_s_h_part20,504,168,none,True,False,512,1,504:168,long,repeat,nmse,3.494597754695199,repeat,3.494597754695199,0.0
time/coastal_t_s_h_part20,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,1.7525820053944534,repeat,3.494597754695199,49.84882013846212
time/coastal_t_s_h_part20,504,168,none,True,True,512,1,504:168,long,repeat,nmse,3.494597754695199,repeat,3.494597754695199,0.0
time/coastal_t_s_h_part21,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,0.5267672812721381,repeat,0.7603182934690267,30.71753161840802
time/coastal_t_s_h_part21,168,24,none,False,False,512,1,168:24,short,repeat,nmse,0.7603182934690267,repeat,0.7603182934690267,0.0
time/coastal_t_s_h_part21,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,0.5267672812721381,repeat,0.7603182934690267,30.71753161840802
time/coastal_t_s_h_part21,168,24,none,False,True,512,1,168:24,short,repeat,nmse,0.7603182934690267,repeat,0.7603182934690267,0.0
time/coastal_t_s_h_part21,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5267711149062961,repeat,0.7603182934690267,30.717027404029526
time/coastal_t_s_h_part21,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.7603182934690267,repeat,0.7603182934690267,0.0
time/coastal_t_s_h_part21,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,0.5267711149062961,repeat,0.7603182934690267,30.717027404029526
time/coastal_t_s_h_part21,168,24,none,True,True,512,1,168:24,short,repeat,nmse,0.7603182934690267,repeat,0.7603182934690267,0.0
time/coastal_t_s_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.1636715455291171,repeat,1.7290070932358503,32.69712136626943
time/coastal_t_s_h_part21,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,1.7290070932358503,repeat,1.7290070932358503,0.0
time/coastal_t_s_h_part21,336,48,none,False,True,512,1,336:48,mid,chronos2,nmse,1.1636715455291171,repeat,1.7290070932358503,32.69712136626943
time/coastal_t_s_h_part21,336,48,none,False,True,512,1,336:48,mid,repeat,nmse,1.7290070932358503,repeat,1.7290070932358503,0.0
time/coastal_t_s_h_part21,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.1636797290605803,repeat,1.7290070932358503,32.69664805812077
time/coastal_t_s_h_part21,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.7290070932358503,repeat,1.7290070932358503,0.0
time/coastal_t_s_h_part21,336,48,none,True,True,512,1,336:48,mid,chronos2,nmse,1.1636797290605803,repeat,1.7290070932358503,32.69664805812077
time/coastal_t_s_h_part21,336,48,none,True,True,512,1,336:48,mid,repeat,nmse,1.7290070932358503,repeat,1.7290070932358503,0.0
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.1199057359425795,repeat,2.23656496831349,49.92742210448469
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,repeat,nmse,2.23656496831349,repeat,2.23656496831349,0.0
time/coastal_t_s_h_part21,504,168,none,False,True,512,1,504:168,long,chronos2,nmse,1.1199057359425795,repeat,2.23656496831349,49.92742210448469
time/coastal_t_s_h_part21,504,168,none,False,True,512,1,504:168,long,repeat,nmse,2.23656496831349,repeat,2.23656496831349,0.0
time/coastal_t_s_h_part21,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.1199091250697772,repeat,2.23656496831349,49.92727057178853
time/coastal_t_s_h_part21,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.23656496831349,repeat,2.23656496831349,0.0
time/coastal_t_s_h_part21,504,168,none,True,True,512,1,504:168,long,chronos2,nmse,1.1199091250697772,repeat,2.23656496831349,49.92727057178853
time/coastal_t_s_h_part21,504,168,none,True,True,512,1,504:168,long,repeat,nmse,2.23656496831349,repeat,2.23656496831349,0.0
time/coastal_t_s_h_part22,168,24,none,False,False,512,1,168:24,short,chronos2,nmse,1.4415901282026122,repeat,2.4572996811320382,41.33437857532725
time/coastal_t_s_h_part22,168,24,none,False,False,512,1,168:24,short,repeat,nmse,2.4572996811320382,repeat,2.4572996811320382,0.0
time/coastal_t_s_h_part22,168,24,none,False,True,512,1,168:24,short,chronos2,nmse,1.4415901282026122,repeat,2.4572996811320382,41.33437857532725
time/coastal_t_s_h_part22,168,24,none,False,True,512,1,168:24,short,repeat,nmse,2.4572996811320382,repeat,2.4572996811320382,0.0
time/coastal_t_s_h_part22,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.4415912411098057,repeat,2.4572996811320382,41.3343332854832
time/coastal_t_s_h_part22,168,24,none,True,False,512,1,168:24,short,repeat,nmse,2.4572996811320382,repeat,2.4572996811320382,0.0
time/coastal_t_s_h_part22,168,24,none,True,True,512,1,168:24,short,chronos2,nmse,1.4415912411098057,repeat,2.4572996811320382,41.3343332854832
time/coastal_t_s_h_part22,168,24,none,True,True,512,1,168:24,short,repeat,nmse,2.4572996811320382,repeat,2.4572996811320382,0.0
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6893180532380938,repeat,0.9776694623132547,29.4937522537418
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,repeat,nmse,0.9776694623132547,repeat,0.9776694623132547,0.0
