dataset,model,metric,mean_value,mean_reference_value,mean_improvement_pct,configurations,reference_models
time/port_activity_d,chronos2/none,nmse,5.826459516780215e+17,5.826459516780215e+17,0.0,3,chronos2/none
time/port_activity_d,ts_icl/identity,nmse,5.826459516780215e+17,5.826459516780215e+17,34.938500083340394,3,ts_icl/none
time/port_activity_d,ts_icl/none,nmse,5.826459516780215e+17,5.826459516780215e+17,0.0,3,ts_icl/none
time/supply_chain_customer_d,chronos2/identity,nmse,0.3124836612243611,0.579894092569702,41.68653235535227,3,chronos2/none
time/supply_chain_customer_d,chronos2/none,nmse,0.579894092569702,0.579894092569702,0.0,3,chronos2/none
time/supply_chain_customer_d,ts_icl/identity,nmse,0.32051829431701695,0.7488861908185317,39.964437922940284,3,ts_icl/none
time/supply_chain_customer_d,ts_icl/none,nmse,0.7488861908185317,0.7488861908185317,0.0,3,ts_icl/none
time/supply_chain_location_d,chronos2/identity,nmse,0.41289696629599565,0.6957723514246439,39.94248944252594,3,chronos2/none
time/supply_chain_location_d,chronos2/none,nmse,0.6957723514246439,0.6957723514246439,0.0,3,chronos2/none
time/supply_chain_location_d,ts_icl/identity,nmse,0.3685074447845654,0.8234877936756638,46.637744111210054,3,ts_icl/none
time/supply_chain_location_d,ts_icl/none,nmse,0.8234877936756638,0.8234877936756638,0.0,3,ts_icl/none
traffic,chronos2/identity,nmse,0.055050335879219446,0.25451592360079195,78.5444091106487,3,chronos2/none
traffic,chronos2/none,nmse,0.25451592360079195,0.25451592360079195,0.0,3,chronos2/none
traffic,ts_icl/identity,nmse,0.008346026675788142,0.2752893477765525,97.07012233896705,3,ts_icl/none
traffic,ts_icl/none,nmse,0.2752893477765525,0.2752893477765525,0.0,3,ts_icl/none
