dataset,lags,horizon,covariate_mode,instance_normalize,remove_constant,stride,seed,setting,range,model,metric,value,reference_model,reference_value,improvement_pct
time/coastal_t_s_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.1373668272669117,chronos2,1.1636715455291171,2.260493380908847
time/coastal_t_s_h_part21,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,12.986205777463814,chronos2,1.1636715455291171,-1015.9683183246552
time/coastal_t_s_h_part21,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.1588767552748322,chronos2,1.1636715455291171,0.41203982968447433
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.1199057359425795,chronos2,1.1199057359425795,0.0
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.2153215685061045,chronos2,1.1199057359425795,-8.519987843728416
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,8.87118728033134,chronos2,1.1199057359425795,-692.1369625689807
time/coastal_t_s_h_part21,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.2234091364911623,chronos2,1.1199057359425795,-9.24215290865246
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6893180532380938,chronos2,0.6893180532380938,0.0
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.5711313498516878,chronos2,0.6893180532380938,17.14545307949214
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,5.829496081421772,chronos2,0.6893180532380938,-745.6903245225518
time/coastal_t_s_h_part22,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6572196561222275,chronos2,0.6893180532380938,4.656543806604659
time/coastal_t_s_h_part22,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,2.75943617094998,chronos2,2.75943617094998,0.0
time/coastal_t_s_h_part22,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,2.9526371408805803,chronos2,2.75943617094998,-7.0014654429961976
time/coastal_t_s_h_part22,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,9.708095241475988,chronos2,2.75943617094998,-251.81445194051437
time/coastal_t_s_h_part22,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,2.834522656544491,chronos2,2.75943617094998,-2.7210807187709403
time/coastal_t_s_h_part23,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6090124644882356,chronos2,0.6090124644882356,0.0
time/coastal_t_s_h_part23,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.9842223315887774,chronos2,0.6090124644882356,-61.60955464447472
time/coastal_t_s_h_part23,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,2.675223093091821,chronos2,0.6090124644882356,-339.27230542643485
time/coastal_t_s_h_part23,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6545205830819517,chronos2,0.6090124644882356,-7.47244453066447
time/coastal_t_s_h_part23,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,2.303317381468202,chronos2,2.303317381468202,0.0
time/coastal_t_s_h_part23,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,2.711904328582542,chronos2,2.303317381468202,-17.739064116899716
time/coastal_t_s_h_part23,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,4.842305904697804,chronos2,2.303317381468202,-110.23181362922621
time/coastal_t_s_h_part23,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,2.203865784442141,chronos2,2.303317381468202,4.317754809919762
time/cphl_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.5646257609128952,chronos2,0.5646257609128952,0.0
time/cphl_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.6155316472053528,chronos2,0.5646257609128952,-9.015863217107247
time/cphl_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.5230472445487976,chronos2,0.5646257609128952,7.3639070765869485
time/cphl_h_part01,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6080983191728592,chronos2,0.5646257609128952,-7.699357923321975
time/cphl_h_part01,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,2.239093706011772,chronos2,2.239093706011772,0.0
time/cphl_h_part01,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,2.1402468904852867,chronos2,2.239093706011772,4.414590388115081
time/cphl_h_part01,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,2.24247158318758,chronos2,2.239093706011772,-0.1508591251334701
time/cphl_h_part01,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.9288899675011635,chronos2,2.239093706011772,13.8539864445038
time/cphl_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.0061339914798737,chronos2,1.0061339914798737,0.0
time/cphl_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.9886102437973022,chronos2,1.0061339914798737,1.7416912489753624
time/cphl_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.9090207695960999,chronos2,1.0061339914798737,9.652116189905747
time/cphl_h_part02,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.0570263803005218,chronos2,1.0061339914798737,-5.058211853651114
time/cphl_h_part02,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,3.1713054925203323,chronos2,3.1713054925203323,0.0
time/cphl_h_part02,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,3.6362176537513733,chronos2,3.1713054925203323,-14.659961404776594
time/cphl_h_part02,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,4.027424357831478,chronos2,3.1713054925203323,-26.995786666732073
time/cphl_h_part02,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,3.2806139774620533,chronos2,3.1713054925203323,-3.446797705220452
time/crypto_d,14,2,none,False,False,512,1,14:2,mid,chronos2,nmse,1.610873478348367,chronos2,1.610873478348367,0.0
time/crypto_d,14,2,none,False,False,512,1,14:2,mid,chronos_bolt,nmse,1.6009168316231808,chronos2,1.610873478348367,0.6180899281670913
time/crypto_d,14,2,none,False,False,512,1,14:2,mid,chronos_t5,nmse,1.5593554789666086,chronos2,1.610873478348367,3.1981406407274036
time/crypto_d,14,2,none,False,False,512,1,14:2,mid,ts_icl,nmse,3.6798796259487667,chronos2,1.610873478348367,-128.4400156442924
time/crypto_d,30,7,none,False,False,512,1,30:7,long,chronos2,nmse,0.7274670683157941,chronos2,0.7274670683157941,0.0
time/crypto_d,30,7,none,False,False,512,1,30:7,long,chronos_bolt,nmse,0.9499633033604672,chronos2,0.7274670683157941,-30.585059411663604
time/crypto_d,30,7,none,False,False,512,1,30:7,long,chronos_t5,nmse,1.1058385889045894,chronos2,0.7274670683157941,-52.01218544019974
time/crypto_d,30,7,none,False,False,512,1,30:7,long,ts_icl,nmse,1.0610945136286318,chronos2,0.7274670683157941,-45.86151866437613
time/current_velocity_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.35512242283396145,chronos2,0.35512242283396145,0.0
time/current_velocity_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.608251315748526,chronos2,0.35512242283396145,-71.27933260156757
time/current_velocity_h_part01,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.49959178682830596,chronos2,0.35512242283396145,-40.68156632899849
time/current_velocity_h_part01,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.4464277743396384,chronos2,0.35512242283396145,-25.71095082564443
time/current_velocity_h_part01,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.0039071142673492,chronos2,1.0039071142673492,0.0
time/current_velocity_h_part01,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.6015031485369913,chronos2,1.0039071142673492,-59.527024540090764
time/current_velocity_h_part01,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.109260391133527,chronos2,1.0039071142673492,-10.494325159062605
time/current_velocity_h_part01,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.8487092469198009,chronos2,1.0039071142673492,15.459385150468991
time/current_velocity_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.15468215404285324,chronos2,0.15468215404285324,0.0
time/current_velocity_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.3651121657307225,chronos2,0.15468215404285324,-136.04026462520793
time/current_velocity_h_part02,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.22903374530788925,chronos2,0.15468215404285324,-48.067336355063695
time/current_velocity_h_part02,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.18003137145812312,chronos2,0.15468215404285324,-16.38793923715797
time/current_velocity_h_part02,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.9801069176755846,chronos2,0.9801069176755846,0.0
time/current_velocity_h_part02,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,2.1581802535802126,chronos2,0.9801069176755846,-120.19845127698306
time/current_velocity_h_part02,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,2.1686954260027655,chronos2,0.9801069176755846,-121.2713110061533
time/current_velocity_h_part02,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.3755783685483038,chronos2,0.9801069176755846,-40.34982752806366
time/current_velocity_h_part03,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6687823278932936,chronos2,0.6687823278932936,0.0
time/current_velocity_h_part03,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.7850485851781236,chronos2,0.6687823278932936,-17.384768172788895
time/current_velocity_h_part03,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.9674693497104777,chronos2,0.6687823278932936,-44.66132093502934
time/current_velocity_h_part03,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.659035028061933,chronos2,0.6687823278932936,1.4574697064836006
time/current_velocity_h_part03,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.0010520948304071,chronos2,1.0010520948304071,0.0
time/current_velocity_h_part03,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.0270551662478182,chronos2,1.0010520948304071,-2.597574247303922
time/current_velocity_h_part03,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.115826153092914,chronos2,1.0010520948304071,-11.465343197943298
time/current_velocity_h_part03,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.8524414338171482,chronos2,1.0010520948304071,14.845447282984383
time/current_velocity_h_part04,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,1.1724518189137731,chronos2,1.1724518189137731,0.0
time/current_velocity_h_part04,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.3781444893942938,chronos2,1.1724518189137731,-17.54380582317542
time/current_velocity_h_part04,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.4764276098597933,chronos2,1.1724518189137731,-25.926505980232157
time/current_velocity_h_part04,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,1.1788389072925956,chronos2,1.1724518189137731,-0.544763398869539
time/current_velocity_h_part04,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.2213524074759334,chronos2,1.2213524074759334,0.0
time/current_velocity_h_part04,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.409655514638871,chronos2,1.2213524074759334,-15.4175900428352
time/current_velocity_h_part04,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.5969298770651221,chronos2,1.2213524074759334,-30.75095011810417
time/current_velocity_h_part04,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.2122884799415867,chronos2,1.2213524074759334,0.7421222145931136
time/current_velocity_h_part05,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.4922704073910912,chronos2,0.4922704073910912,0.0
time/current_velocity_h_part05,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.6199141818719606,chronos2,0.4922704073910912,-25.92960546975577
time/current_velocity_h_part05,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.6905506677304705,chronos2,0.4922704073910912,-40.278728390401234
time/current_velocity_h_part05,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.5150057291612029,chronos2,0.4922704073910912,-4.618462013713802
time/current_velocity_h_part05,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.1315903850589637,chronos2,1.1315903850589637,0.0
time/current_velocity_h_part05,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.4481396170126066,chronos2,1.1315903850589637,-27.9738354207692
time/current_velocity_h_part05,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.3661098058714911,chronos2,1.1315903850589637,-20.724762591572155
time/current_velocity_h_part05,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.108205938918723,chronos2,1.1315903850589637,2.066511561868927
time/current_velocity_h_part06,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.5394009876375397,chronos2,0.5394009876375397,0.0
time/current_velocity_h_part06,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.6198996639965723,chronos2,0.5394009876375397,-14.92371690152059
time/current_velocity_h_part06,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.6097714243456721,chronos2,0.5394009876375397,-13.046034086133163
time/current_velocity_h_part06,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.5742222438721607,chronos2,0.5394009876375397,-6.4555418014955
time/current_velocity_h_part06,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.0806648340076208,chronos2,1.0806648340076208,0.0
time/current_velocity_h_part06,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.3837754640728235,chronos2,1.0806648340076208,-28.04853276673433
time/current_velocity_h_part06,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.3939944572746754,chronos2,1.0806648340076208,-28.994153728966904
time/current_velocity_h_part06,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.0225431804855665,chronos2,1.0806648340076208,5.378323758950453
time/current_velocity_h_part07,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.5305863797354201,chronos2,0.5305863797354201,0.0
time/current_velocity_h_part07,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.7439405340701342,chronos2,0.5305863797354201,-40.21101228439077
time/current_velocity_h_part07,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.7453907369635999,chronos2,0.5305863797354201,-40.4843330760381
time/current_velocity_h_part07,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6217992989501605,chronos2,0.5305863797354201,-17.190965071554274
time/current_velocity_h_part07,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.580866316643854,chronos2,1.580866316643854,0.0
time/current_velocity_h_part07,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,2.12778737101083,chronos2,1.580866316643854,-34.59628740323079
time/current_velocity_h_part07,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.8073075839007895,chronos2,1.580866316643854,-14.323871972784243
time/current_velocity_h_part07,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.6596120462442439,chronos2,1.580866316643854,-4.981175749734834
time/current_velocity_h_part08,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.8480121834824482,chronos2,0.8480121834824482,0.0
time/current_velocity_h_part08,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.9490285615126292,chronos2,0.8480121834824482,-11.912137584550603
time/current_velocity_h_part08,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.8756388413409392,chronos2,0.8480121834824482,-3.2578137904858
time/current_velocity_h_part08,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.7709368884873887,chronos2,0.8480121834824482,9.088937222404278
time/current_velocity_h_part08,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.057938575744629,chronos2,1.057938575744629,0.0
time/current_velocity_h_part08,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.17108853161335,chronos2,1.057938575744629,-10.695323761030316
time/current_velocity_h_part08,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.323260858654976,chronos2,1.057938575744629,-25.0791765224744
time/current_velocity_h_part08,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.9554330892860889,chronos2,1.057938575744629,9.689171829885453
time/current_velocity_h_part09,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.8717673589431104,chronos2,0.8717673589431104,0.0
time/current_velocity_h_part09,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.0953773554591906,chronos2,0.8717673589431104,-25.65019144409976
time/current_velocity_h_part09,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.184042407998017,chronos2,0.8717673589431104,-35.82091550588612
time/current_velocity_h_part09,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.8986399592388243,chronos2,0.8717673589431104,-3.082542609566501
time/current_velocity_h_part09,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.870372210525804,chronos2,0.870372210525804,0.0
time/current_velocity_h_part09,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.0548882589985926,chronos2,0.870372210525804,-21.199671386718546
time/current_velocity_h_part09,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.3327699038717482,chronos2,0.870372210525804,-53.12643116978691
time/current_velocity_h_part09,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.8220315223766698,chronos2,0.870372210525804,5.554024768315039
time/current_velocity_h_part10,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.5812492367057573,chronos2,0.5812492367057573,0.0
time/current_velocity_h_part10,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.7330687956086227,chronos2,0.5812492367057573,-26.119528304812235
time/current_velocity_h_part10,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.9025225376798993,chronos2,0.5812492367057573,-55.27289855810656
time/current_velocity_h_part10,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.628179878528629,chronos2,0.5812492367057573,-8.074099518625106
time/current_velocity_h_part10,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.3747758782572217,chronos2,1.3747758782572217,0.0
time/current_velocity_h_part10,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.57405654175414,chronos2,1.3747758782572217,-14.495501895883033
time/current_velocity_h_part10,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.503240242600441,chronos2,1.3747758782572217,-9.344385974103009
time/current_velocity_h_part10,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.264648836106062,chronos2,1.3747758782572217,8.010545129055203
time/current_velocity_h_part11,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.5067490612910617,chronos2,0.5067490612910617,0.0
time/current_velocity_h_part11,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.6923586541698092,chronos2,0.5067490612910617,-36.627515876568914
time/current_velocity_h_part11,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.6154611557722092,chronos2,0.5067490612910617,-21.452845754499876
time/current_velocity_h_part11,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.509656587349517,chronos2,0.5067490612910617,-0.573760521834563
time/current_velocity_h_part11,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.6607871303955714,chronos2,0.6607871303955714,0.0
time/current_velocity_h_part11,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.1954887095424864,chronos2,0.6607871303955714,-80.91888515244284
time/current_velocity_h_part11,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.0258492276900344,chronos2,0.6607871303955714,-55.24655074258536
time/current_velocity_h_part11,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.6971143535855744,chronos2,0.6607871303955714,-5.497568206005499
time/current_velocity_h_part12,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6345898857340216,chronos2,0.6345898857340216,0.0
time/current_velocity_h_part12,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.9351531215012073,chronos2,0.6345898857340216,-47.363382638777516
time/current_velocity_h_part12,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.7549603263537089,chronos2,0.6345898857340216,-18.968225514728523
time/current_velocity_h_part12,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6735564280301333,chronos2,0.6345898857340216,-6.140429145201321
time/current_velocity_h_part12,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.694545166566968,chronos2,0.694545166566968,0.0
time/current_velocity_h_part12,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.1642252653837204,chronos2,0.694545166566968,-67.62412603608061
time/current_velocity_h_part12,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,0.9759002141654491,chronos2,0.694545166566968,-40.50925139817426
time/current_velocity_h_part12,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.6799667117496332,chronos2,0.694545166566968,2.098993056044703
time/current_velocity_h_part13,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.7838672429530157,chronos2,0.7838672429530157,0.0
time/current_velocity_h_part13,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.0297405767358012,chronos2,0.7838672429530157,-31.366706032582993
time/current_velocity_h_part13,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.1485108900815248,chronos2,0.7838672429530157,-46.51854640012883
time/current_velocity_h_part13,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.9154867883771658,chronos2,0.7838672429530157,-16.791050602944924
time/current_velocity_h_part13,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.0608640431116025,chronos2,1.0608640431116025,0.0
time/current_velocity_h_part13,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.2883295400275125,chronos2,1.0608640431116025,-21.44153140007788
time/current_velocity_h_part13,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.227330795592732,chronos2,1.0608640431116025,-15.691619822731344
time/current_velocity_h_part13,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.9878492082158724,chronos2,1.0608640431116025,6.882581737954991
time/current_velocity_h_part14,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.9731106426489229,chronos2,0.9731106426489229,0.0
time/current_velocity_h_part14,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,1.0539871204450415,chronos2,0.9731106426489229,-8.311128688918993
time/current_velocity_h_part14,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.2556856793661912,chronos2,0.9731106426489229,-29.03832558526598
time/current_velocity_h_part14,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.9666455834095056,chronos2,0.9731106426489229,0.6643704175116876
time/current_velocity_h_part14,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.3464647081370156,chronos2,1.3464647081370156,0.0
time/current_velocity_h_part14,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.529745479580015,chronos2,1.3464647081370156,-13.611999656239695
time/current_velocity_h_part14,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.677922133045892,chronos2,1.3464647081370156,-24.61686688895729
time/current_velocity_h_part14,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,1.3023573302974303,chronos2,1.3464647081370156,3.2757916024856515
time/current_velocity_h_part15,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6704656101452807,chronos2,0.6704656101452807,0.0
time/current_velocity_h_part15,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.8122325543136824,chronos2,0.6704656101452807,-21.144551192966137
time/current_velocity_h_part15,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.8277211903283993,chronos2,0.6704656101452807,-23.45468250773421
time/current_velocity_h_part15,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.6867124149132342,chronos2,0.6704656101452807,-2.423212245656123
time/current_velocity_h_part15,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,1.0679023702229773,chronos2,1.0679023702229773,0.0
time/current_velocity_h_part15,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,1.1550481986431849,chronos2,1.0679023702229773,-8.160467740324576
time/current_velocity_h_part15,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,1.0019829782346885,chronos2,1.0679023702229773,6.172791991699096
time/current_velocity_h_part15,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.8640186287285316,chronos2,1.0679023702229773,19.091983235496976
time/current_velocity_h_part16,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.6411498288313547,chronos2,0.6411498288313547,0.0
time/current_velocity_h_part16,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.6029889764419446,chronos2,0.6411498288313547,5.951939885715512
time/current_velocity_h_part16,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.6625551508946551,chronos2,0.6411498288313547,-3.338583448164771
time/current_velocity_h_part16,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.7737001576460898,chronos2,0.6411498288313547,-20.673846089351528
time/current_velocity_h_part16,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.6034270147482554,chronos2,0.6034270147482554,0.0
time/current_velocity_h_part16,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,0.7857533177981774,chronos2,0.6034270147482554,-30.215137637811406
time/current_velocity_h_part16,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,0.8698597540458043,chronos2,0.6034270147482554,-44.153266722521906
time/current_velocity_h_part16,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.6594481279452642,chronos2,0.6034270147482554,-9.283825852639408
time/current_velocity_h_part17,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.3410674386347334,chronos2,0.3410674386347334,0.0
time/current_velocity_h_part17,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.39934502945592004,chronos2,0.3410674386347334,-17.086823372664174
time/current_velocity_h_part17,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,0.4909377495447795,chronos2,0.3410674386347334,-43.94154760418215
time/current_velocity_h_part17,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.3521110414682577,chronos2,0.3410674386347334,-3.237952845258708
time/current_velocity_h_part17,504,168,none,False,False,512,1,504:168,long,chronos2,nmse,0.6737024783312032,chronos2,0.6737024783312032,0.0
time/current_velocity_h_part17,504,168,none,False,False,512,1,504:168,long,chronos_bolt,nmse,0.8893624929090341,chronos2,0.6737024783312032,-32.01116539040085
time/current_velocity_h_part17,504,168,none,False,False,512,1,504:168,long,chronos_t5,nmse,0.7918796880791584,chronos2,0.6737024783312032,-17.541453913111084
time/current_velocity_h_part17,504,168,none,False,False,512,1,504:168,long,ts_icl,nmse,0.6890812708685795,chronos2,0.6737024783312032,-2.282727618201787
time/current_velocity_h_part18,336,48,none,False,False,512,1,336:48,mid,chronos2,nmse,0.7570226080094774,chronos2,0.7570226080094774,0.0
time/current_velocity_h_part18,336,48,none,False,False,512,1,336:48,mid,chronos_bolt,nmse,0.8130690149962903,chronos2,0.7570226080094774,-7.403531465748667
time/current_velocity_h_part18,336,48,none,False,False,512,1,336:48,mid,chronos_t5,nmse,1.1914254064361254,chronos2,0.7570226080094774,-57.38306806567785
time/current_velocity_h_part18,336,48,none,False,False,512,1,336:48,mid,ts_icl,nmse,0.7841969563315312,chronos2,0.7570226080094774,-3.5896349771516443
