dataset,lags,horizon,covariate_mode,instance_normalize,remove_constant,stride,seed,setting,range,model,metric,value,reference_model,reference_value,improvement_pct
time/coastal_t_s_h_part23,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.6474301564906324,expected,2.2487973478578387,-17.72648873908197
time/coastal_t_s_h_part23,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.5434146472918138,expected,2.2487973478578387,-13.10110489567332
time/coastal_t_s_h_part23,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.6474301564906324,expected,2.2487973478578387,-17.72648873908197
time/cphl_h_part01,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.6022957146167756,repeat,0.7046934306621552,14.530817457623106
time/cphl_h_part01,168,24,none,True,False,512,1,168:24,short,expected,nmse,0.9119275093078614,repeat,0.7046934306621552,-29.407692711280372
time/cphl_h_part01,168,24,none,True,False,512,1,168:24,short,lookback,nmse,1.843572187423706,repeat,0.7046934306621552,-161.6133636567918
time/cphl_h_part01,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.4398321449756621,repeat,0.7046934306621552,-104.32035865904757
time/cphl_h_part01,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.7046934306621552,repeat,0.7046934306621552,0.0
time/cphl_h_part01,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.5646258741617203,persistence,0.9670023798942566,41.61070480266418
time/cphl_h_part01,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.5401543021202087,persistence,0.9670023798942566,-59.27099396473328
time/cphl_h_part01,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.4803717732429504,persistence,0.9670023798942566,-156.5011032872725
time/cphl_h_part01,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,0.9670023798942566,persistence,0.9670023798942566,0.0
time/cphl_h_part01,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.3789687633514405,persistence,0.9670023798942566,-42.60241670782993
time/cphl_h_part01,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,2.2390938997268677,expected,2.12689308822155,-5.275338573747351
time/cphl_h_part01,504,168,none,True,False,512,1,504:168,long,expected,nmse,2.12689308822155,expected,2.12689308822155,0.0
time/cphl_h_part01,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.5610822439193726,expected,2.12689308822155,-20.414244519496734
time/cphl_h_part01,504,168,none,True,False,512,1,504:168,long,persistence,nmse,4.075132668018341,expected,2.12689308822155,-91.60025910967889
time/cphl_h_part01,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.5610822439193726,expected,2.12689308822155,-20.414244519496734
time/cphl_h_part02,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.7343820452690124,persistence,1.4654778003692628,-18.349254067990156
time/cphl_h_part02,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.9496783137321474,persistence,1.4654778003692628,-101.27758421102688
time/cphl_h_part02,168,24,none,True,False,512,1,168:24,short,lookback,nmse,4.912834715843201,persistence,1.4654778003692628,-235.23774393616148
time/cphl_h_part02,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.4654778003692628,persistence,1.4654778003692628,0.0
time/cphl_h_part02,168,24,none,True,False,512,1,168:24,short,repeat,nmse,2.6578609585762023,persistence,1.4654778003692628,-81.36480524689556
time/cphl_h_part02,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.0061339735984802,persistence,0.7174478232860565,-40.237929636497135
time/cphl_h_part02,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.1917571902275086,persistence,0.7174478232860565,-66.11064269022646
time/cphl_h_part02,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,1.6922467470169067,persistence,0.7174478232860565,-135.8703576890196
time/cphl_h_part02,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,0.7174478232860565,persistence,0.7174478232860565,0.0
time/cphl_h_part02,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,2.8464086771011354,persistence,0.7174478232860565,-296.74086180427815
time/cphl_h_part02,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,3.1713051944971085,lookback,3.0727571845054626,-3.207152536769884
time/cphl_h_part02,504,168,none,True,False,512,1,504:168,long,expected,nmse,3.677361883223057,lookback,3.0727571845054626,-19.676292736905626
time/cphl_h_part02,504,168,none,True,False,512,1,504:168,long,lookback,nmse,3.0727571845054626,lookback,3.0727571845054626,0.0
time/cphl_h_part02,504,168,none,True,False,512,1,504:168,long,persistence,nmse,4.186157077550888,lookback,3.0727571845054626,-36.23455503284809
time/cphl_h_part02,504,168,none,True,False,512,1,504:168,long,repeat,nmse,3.0727571845054626,lookback,3.0727571845054626,0.0
time/crypto_d,7,1,none,True,False,512,1,7:1,short,chronos2,nmse,0.6370771581957039,persistence,0.593480925958526,-7.345852297909322
time/crypto_d,7,1,none,True,False,512,1,7:1,short,expected,nmse,0.9438695628584052,persistence,0.593480925958526,-59.03957845552821
time/crypto_d,7,1,none,True,False,512,1,7:1,short,lookback,nmse,3.085897511433965,persistence,0.593480925958526,-419.96574387794493
time/crypto_d,7,1,none,True,False,512,1,7:1,short,persistence,nmse,0.593480925958526,persistence,0.593480925958526,0.0
time/crypto_d,7,1,none,True,False,512,1,7:1,short,repeat,nmse,0.593480925958526,persistence,0.593480925958526,0.0
time/crypto_d,14,2,none,True,False,512,1,14:2,mid,chronos2,nmse,1.6108734361284103,persistence,1.0128494323192474,-59.04372207029755
time/crypto_d,14,2,none,True,False,512,1,14:2,mid,expected,nmse,5.388073838005464,persistence,1.0128494323192474,-431.97184754971136
time/crypto_d,14,2,none,True,False,512,1,14:2,mid,lookback,nmse,7.7008191926870495,persistence,1.0128494323192474,-660.3123373484573
time/crypto_d,14,2,none,True,False,512,1,14:2,mid,persistence,nmse,1.0128494323192474,persistence,1.0128494323192474,0.0
time/crypto_d,14,2,none,True,False,512,1,14:2,mid,repeat,nmse,1.6475094255777851,persistence,1.0128494323192474,-62.660843063838
time/crypto_d,30,7,none,True,False,512,1,30:7,long,chronos2,nmse,0.7274670833721757,persistence,0.6426752388942987,-13.193575751223676
time/crypto_d,30,7,none,True,False,512,1,30:7,long,expected,nmse,2.788485588505864,persistence,0.6426752388942987,-333.88719834661134
time/crypto_d,30,7,none,True,False,512,1,30:7,long,lookback,nmse,1.88691142698129,persistence,0.6426752388942987,-193.60263361439883
time/crypto_d,30,7,none,True,False,512,1,30:7,long,persistence,nmse,0.6426752388942987,persistence,0.6426752388942987,0.0
time/crypto_d,30,7,none,True,False,512,1,30:7,long,repeat,nmse,1.88691142698129,persistence,0.6426752388942987,-193.60263361439883
time/current_velocity_h_part01,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.4536506561484809,repeat,0.5978299365689357,24.117106153620913
time/current_velocity_h_part01,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.8102132104337216,repeat,0.5978299365689357,-202.79735083573993
time/current_velocity_h_part01,168,24,none,True,False,512,1,168:24,short,lookback,nmse,4.201358379920324,repeat,0.5978299365689357,-602.7681490881422
time/current_velocity_h_part01,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.0457793429804343,repeat,0.5978299365689357,-242.20088654669365
time/current_velocity_h_part01,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.5978299365689357,repeat,0.5978299365689357,0.0
time/current_velocity_h_part01,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.3551226480415574,repeat,1.1302542637136799,68.58028680425147
time/current_velocity_h_part01,336,48,none,True,False,512,1,336:48,mid,expected,nmse,2.0071066281309835,repeat,1.1302542637136799,-77.58009790967098
time/current_velocity_h_part01,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.487856257568907,repeat,1.1302542637136799,-208.59040921543152
time/current_velocity_h_part01,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.6610206444489046,repeat,1.1302542637136799,-46.95990962168849
time/current_velocity_h_part01,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.1302542637136799,repeat,1.1302542637136799,0.0
time/current_velocity_h_part01,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.0039072789389778,expected,1.5748152078853712,36.252375903392284
time/current_velocity_h_part01,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.5748152078853712,expected,1.5748152078853712,0.0
time/current_velocity_h_part01,504,168,none,True,False,512,1,504:168,long,lookback,nmse,3.1466349618578398,expected,1.5748152078853712,-99.809790132969
time/current_velocity_h_part01,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.1459155600104065,expected,1.5748152078853712,-36.26459468167677
time/current_velocity_h_part01,504,168,none,True,False,512,1,504:168,long,repeat,nmse,3.1466349618578398,expected,1.5748152078853712,-99.809790132969
time/current_velocity_h_part02,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.3350328263800798,repeat,0.5582484156583194,39.984992884397286
time/current_velocity_h_part02,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.193991157191771,repeat,0.5582484156583194,-293.01341403799375
time/current_velocity_h_part02,168,24,none,True,False,512,1,168:24,short,lookback,nmse,5.020686655132859,repeat,0.5582484156583194,-799.3642461505547
time/current_velocity_h_part02,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.0198800482407764,repeat,0.5582484156583194,-261.8245912724741
time/current_velocity_h_part02,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.5582484156583194,repeat,0.5582484156583194,0.0
time/current_velocity_h_part02,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.15468216913372831,repeat,0.6630279787436679,76.67034060510896
time/current_velocity_h_part02,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.2757060864457377,repeat,0.6630279787436679,-92.40607143954874
time/current_velocity_h_part02,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.8776886617695845,repeat,0.6630279787436679,-334.02220630603625
time/current_velocity_h_part02,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.3431966514499099,repeat,0.6630279787436679,-102.58521427633458
time/current_velocity_h_part02,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,0.6630279787436679,repeat,0.6630279787436679,0.0
time/current_velocity_h_part02,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.9801073717050409,persistence,2.3443899962779446,58.19350136875256
time/current_velocity_h_part02,504,168,none,True,False,512,1,504:168,long,expected,nmse,3.7353573677440486,persistence,2.3443899962779446,-59.33173975637433
time/current_velocity_h_part02,504,168,none,True,False,512,1,504:168,long,lookback,nmse,4.641358011091749,persistence,2.3443899962779446,-97.97721447628469
time/current_velocity_h_part02,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.3443899962779446,persistence,2.3443899962779446,0.0
time/current_velocity_h_part02,504,168,none,True,False,512,1,504:168,long,repeat,nmse,4.641358011091749,persistence,2.3443899962779446,-97.97721447628469
time/current_velocity_h_part03,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.694470580135073,repeat,2.0503275555868945,17.356103637301967
time/current_velocity_h_part03,168,24,none,True,False,512,1,168:24,short,expected,nmse,2.406135610171727,repeat,2.0503275555868945,-17.353717634789547
time/current_velocity_h_part03,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.3988690156312216,repeat,2.0503275555868945,-65.77200098441416
time/current_velocity_h_part03,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.397385396772907,repeat,2.0503275555868945,-16.9269461477178
time/current_velocity_h_part03,168,24,none,True,False,512,1,168:24,short,repeat,nmse,2.0503275555868945,repeat,2.0503275555868945,0.0
time/current_velocity_h_part03,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.6687825560155842,repeat,1.1894213557243347,43.772444239635455
time/current_velocity_h_part03,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.5011597259177103,repeat,1.1894213557243347,-26.209246092065744
time/current_velocity_h_part03,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.2562307682302265,repeat,1.1894213557243347,-89.69146277487387
time/current_velocity_h_part03,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.2804343149893813,repeat,1.1894213557243347,-7.651868602075121
time/current_velocity_h_part03,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.1894213557243347,repeat,1.1894213557243347,0.0
time/current_velocity_h_part03,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.0010520023190312,expected,1.0810885516305764,7.403329652397873
time/current_velocity_h_part03,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.0810885516305764,expected,1.0810885516305764,0.0
time/current_velocity_h_part03,504,168,none,True,False,512,1,504:168,long,lookback,nmse,1.846634873913394,expected,1.0810885516305764,-70.81254547818169
time/current_velocity_h_part03,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.5917271147999499,expected,1.0810885516305764,-47.23374069581916
time/current_velocity_h_part03,504,168,none,True,False,512,1,504:168,long,repeat,nmse,1.846634873913394,expected,1.0810885516305764,-70.81254547818169
time/current_velocity_h_part04,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.6587858662802588,repeat,1.0550083070993423,37.556333741908084
time/current_velocity_h_part04,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.265038164332509,repeat,1.0550083070993423,-19.907886584384
time/current_velocity_h_part04,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.5102184105802468,repeat,1.0550083070993423,-137.933520872635
time/current_velocity_h_part04,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.3272016654136005,repeat,1.0550083070993423,-25.800115172801927
time/current_velocity_h_part04,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.0550083070993423,repeat,1.0550083070993423,0.0
time/current_velocity_h_part04,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,1.1724519066650558,repeat,1.770083138788188,33.762890512152715
time/current_velocity_h_part04,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.8107111652692158,repeat,1.770083138788188,-2.2952609168879023
time/current_velocity_h_part04,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.943898445478192,repeat,1.770083138788188,-66.31413411991522
time/current_velocity_h_part04,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,2.301599304157275,repeat,1.770083138788188,-30.02775144974077
time/current_velocity_h_part04,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.770083138788188,repeat,1.770083138788188,0.0
time/current_velocity_h_part04,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.2213523910225679,expected,1.71969839433829,28.978686318276
time/current_velocity_h_part04,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.71969839433829,expected,1.71969839433829,0.0
time/current_velocity_h_part04,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.580017072459062,expected,1.71969839433829,-50.027300191311035
time/current_velocity_h_part04,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.956887786121418,expected,1.71969839433829,-13.79249946176721
time/current_velocity_h_part04,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.580017072459062,expected,1.71969839433829,-50.027300191311035
time/current_velocity_h_part05,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.663454418287923,repeat,1.0628884586505591,37.58005246098511
time/current_velocity_h_part05,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.887988123918573,repeat,1.0628884586505591,-77.62805763415274
time/current_velocity_h_part05,168,24,none,True,False,512,1,168:24,short,lookback,nmse,4.095498196283976,repeat,1.0628884586505591,-285.3177784509591
time/current_velocity_h_part05,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.617074983349691,repeat,1.0628884586505591,-52.139669048878915
time/current_velocity_h_part05,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.0628884586505591,repeat,1.0628884586505591,0.0
time/current_velocity_h_part05,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.49227055376395584,repeat,1.0362570893019438,52.49532583699233
time/current_velocity_h_part05,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.2437866476674875,repeat,1.0362570893019438,-20.026840878390733
time/current_velocity_h_part05,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.544539827356736,repeat,1.0362570893019438,-145.55101756368393
time/current_velocity_h_part05,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.949594813771546,repeat,1.0362570893019438,-88.13814003288083
time/current_velocity_h_part05,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.0362570893019438,repeat,1.0362570893019438,0.0
time/current_velocity_h_part05,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.1315905638039112,expected,1.720206949169989,34.21776581300808
time/current_velocity_h_part05,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.720206949169989,expected,1.720206949169989,0.0
time/current_velocity_h_part05,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.662058252979208,expected,1.720206949169989,-54.752208986463415
time/current_velocity_h_part05,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.4842712550803467,expected,1.720206949169989,-44.41699914530771
time/current_velocity_h_part05,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.662058252979208,expected,1.720206949169989,-54.752208986463415
time/current_velocity_h_part06,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.4960243541563889,repeat,0.7349319695495069,32.50744630684141
time/current_velocity_h_part06,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.635223164646463,repeat,0.7349319695495069,-122.49993637490145
time/current_velocity_h_part06,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.425212300636552,repeat,0.7349319695495069,-366.0584166363198
time/current_velocity_h_part06,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.7360328407111494,repeat,0.7349319695495069,-136.2168081727741
time/current_velocity_h_part06,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.7349319695495069,repeat,0.7349319695495069,0.0
time/current_velocity_h_part06,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.5394010961366197,repeat,1.563979848846793,65.51099449686967
time/current_velocity_h_part06,336,48,none,True,False,512,1,336:48,mid,expected,nmse,2.031057884792487,repeat,1.563979848846793,-29.864709336894318
time/current_velocity_h_part06,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.377135801812013,repeat,1.563979848846793,-115.93218124275434
time/current_velocity_h_part06,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.8359723850463827,repeat,1.563979848846793,-17.39105119545782
time/current_velocity_h_part06,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.563979848846793,repeat,1.563979848846793,0.0
time/current_velocity_h_part06,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.08066483369718,expected,1.57460354094704,31.369083988772324
time/current_velocity_h_part06,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.57460354094704,expected,1.57460354094704,0.0
time/current_velocity_h_part06,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.642109627028306,expected,1.57460354094704,-67.7952296131138
time/current_velocity_h_part06,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.9028468382855257,expected,1.57460354094704,-20.846091654351596
time/current_velocity_h_part06,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.642109627028306,expected,1.57460354094704,-67.7952296131138
time/current_velocity_h_part07,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.4637157562499245,repeat,0.8992833195875088,48.43496524959168
time/current_velocity_h_part07,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.484449319044749,repeat,0.8992833195875088,-65.07026058546812
time/current_velocity_h_part07,168,24,none,True,False,512,1,168:24,short,lookback,nmse,4.000037170449892,repeat,0.8992833195875088,-344.80277609115046
time/current_velocity_h_part07,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.3352420789500077,repeat,0.8992833195875088,-48.478466114824435
time/current_velocity_h_part07,168,24,none,True,False,512,1,168:24,short,repeat,nmse,0.8992833195875088,repeat,0.8992833195875088,0.0
time/current_velocity_h_part07,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.5305861165979877,repeat,1.2049171160906553,55.96492825004674
time/current_velocity_h_part07,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.8048780485987663,repeat,1.2049171160906553,-49.792713913358604
time/current_velocity_h_part07,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.1146831065416336,repeat,1.2049171160906553,-158.49770618639727
time/current_velocity_h_part07,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.7537380065768957,repeat,1.2049171160906553,-45.548435087957394
time/current_velocity_h_part07,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.2049171160906553,repeat,1.2049171160906553,0.0
time/current_velocity_h_part07,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.580865530918042,persistence,2.5372063821802535,37.692670883178835
time/current_velocity_h_part07,504,168,none,True,False,512,1,504:168,long,expected,nmse,3.746473620335261,persistence,2.5372063821802535,-47.66136671609145
time/current_velocity_h_part07,504,168,none,True,False,512,1,504:168,long,lookback,nmse,4.157523661851883,persistence,2.5372063821802535,-63.86225775923164
time/current_velocity_h_part07,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.5372063821802535,persistence,2.5372063821802535,0.0
time/current_velocity_h_part07,504,168,none,True,False,512,1,504:168,long,repeat,nmse,4.157523661851883,persistence,2.5372063821802535,-63.86225775923164
time/current_velocity_h_part08,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.9839010382226357,expected,1.3645117344955604,27.893545115874783
time/current_velocity_h_part08,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.3645117344955604,expected,1.3645117344955604,0.0
time/current_velocity_h_part08,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.1338163365920386,expected,1.3645117344955604,-129.66576668910537
time/current_velocity_h_part08,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.4337710305699147,expected,1.3645117344955604,-78.3620447551258
time/current_velocity_h_part08,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.5466548580055435,expected,1.3645117344955604,-13.34859341296311
time/current_velocity_h_part08,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.8480121100631853,expected,1.24885135764877,32.09663384922369
time/current_velocity_h_part08,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.24885135764877,expected,1.24885135764877,0.0
time/current_velocity_h_part08,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.228484772145748,expected,1.24885135764877,-78.44275529646279
time/current_velocity_h_part08,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.4020229584227006,expected,1.24885135764877,-12.264998539322475
time/current_velocity_h_part08,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.4488678661485512,expected,1.24885135764877,-16.016038039655495
time/current_velocity_h_part08,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.0579386409372091,expected,1.282792204990983,17.528447957426934
time/current_velocity_h_part08,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.282792204990983,expected,1.282792204990983,0.0
time/current_velocity_h_part08,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.246185876429081,expected,1.282792204990983,-75.10130383469783
time/current_velocity_h_part08,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.3901415995011726,expected,1.282792204990983,-86.32336478205941
time/current_velocity_h_part08,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.246185876429081,expected,1.282792204990983,-75.10130383469783
time/current_velocity_h_part09,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.012103860222158,repeat,1.1906650254414195,14.99675907193654
time/current_velocity_h_part09,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.791396295740491,repeat,1.1906650254414195,-50.45342371389134
time/current_velocity_h_part09,168,24,none,True,False,512,1,168:24,short,lookback,nmse,3.7980887492497764,repeat,1.1906650254414195,-218.98885648729774
time/current_velocity_h_part09,168,24,none,True,False,512,1,168:24,short,persistence,nmse,1.7417648180964447,repeat,1.1906650254414195,-46.285040786405396
time/current_velocity_h_part09,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.1906650254414195,repeat,1.1906650254414195,0.0
time/current_velocity_h_part09,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.8717672172046843,repeat,1.3843235983735038,37.02576346824125
time/current_velocity_h_part09,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.7249863275459834,repeat,1.3843235983735038,-24.608605211435933
time/current_velocity_h_part09,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,3.199952698889233,repeat,1.3843235983735038,-131.15640755160015
time/current_velocity_h_part09,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,2.17078598624184,repeat,1.3843235983735038,-56.812033601997534
time/current_velocity_h_part09,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.3843235983735038,repeat,1.3843235983735038,0.0
time/current_velocity_h_part09,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,0.8703723247680399,expected,1.0860281450053055,19.857295709054764
time/current_velocity_h_part09,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.0860281450053055,expected,1.0860281450053055,0.0
time/current_velocity_h_part09,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.436235177848074,expected,1.0860281450053055,-124.32523402385416
time/current_velocity_h_part09,504,168,none,True,False,512,1,504:168,long,persistence,nmse,1.3063568787442312,expected,1.0860281450053055,-20.287571252386773
time/current_velocity_h_part09,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.436235177848074,expected,1.0860281450053055,-124.32523402385416
time/current_velocity_h_part10,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,1.0054872575260343,repeat,1.09548857098534,8.215632352818954
time/current_velocity_h_part10,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.3210221387091137,repeat,1.09548857098534,-20.587487053463008
time/current_velocity_h_part10,168,24,none,True,False,512,1,168:24,short,lookback,nmse,2.9889839547021047,repeat,1.09548857098534,-172.84483233025935
time/current_velocity_h_part10,168,24,none,True,False,512,1,168:24,short,persistence,nmse,2.0511181514178003,repeat,1.09548857098534,-87.2331857896899
time/current_velocity_h_part10,168,24,none,True,False,512,1,168:24,short,repeat,nmse,1.09548857098534,repeat,1.09548857098534,0.0
time/current_velocity_h_part10,336,48,none,True,False,512,1,336:48,mid,chronos2,nmse,0.5812493016322454,expected,1.0352155615886052,43.85234117421102
time/current_velocity_h_part10,336,48,none,True,False,512,1,336:48,mid,expected,nmse,1.0352155615886052,expected,1.0352155615886052,0.0
time/current_velocity_h_part10,336,48,none,True,False,512,1,336:48,mid,lookback,nmse,2.146425347952616,expected,1.0352155615886052,-107.34090827023383
time/current_velocity_h_part10,336,48,none,True,False,512,1,336:48,mid,persistence,nmse,1.8205566083391507,expected,1.0352155615886052,-75.86256195235212
time/current_velocity_h_part10,336,48,none,True,False,512,1,336:48,mid,repeat,nmse,1.1934548822187243,expected,1.0352155615886052,-15.285639677526744
time/current_velocity_h_part10,504,168,none,True,False,512,1,504:168,long,chronos2,nmse,1.3747757892641757,expected,1.437497033013238,4.363225962114712
time/current_velocity_h_part10,504,168,none,True,False,512,1,504:168,long,expected,nmse,1.437497033013238,expected,1.437497033013238,0.0
time/current_velocity_h_part10,504,168,none,True,False,512,1,504:168,long,lookback,nmse,2.5429704652892218,expected,1.437497033013238,-76.90265836296885
time/current_velocity_h_part10,504,168,none,True,False,512,1,504:168,long,persistence,nmse,2.034488242947393,expected,1.437497033013238,-41.52990901711706
time/current_velocity_h_part10,504,168,none,True,False,512,1,504:168,long,repeat,nmse,2.5429704652892218,expected,1.437497033013238,-76.90265836296885
time/current_velocity_h_part11,168,24,none,True,False,512,1,168:24,short,chronos2,nmse,0.5248650215743553,repeat,0.7072497208026194,25.787878575800004
time/current_velocity_h_part11,168,24,none,True,False,512,1,168:24,short,expected,nmse,1.1349693898643767,repeat,0.7072497208026194,-60.47647054230879
